datetime,precio_eur_mwh
2026-05-31 08:00:00+02:00,62.28
2026-05-31 09:00:00+02:00,33.6
2026-05-31 09:00:00+02:00,33.6
2026-05-31 09:00:00+02:00,33.6
2026-05-31 09:00:00+02:00,33.6
2026-05-31 09:00:00+02:00,33.6
2026-05-31 10:00:00+02:00,36.91
2026-05-31 10:00:00+02:00,36.91
2026-05-31 10:00:00+02:00,36.91
2026-05-31 10:00:00+02:00,36.91
2026-05-31 10:00:00+02:00,36.91
2026-05-31 11:00:00+02:00,36.43
2026-05-31 11:00:00+02:00,36.43
2026-05-31 11:00:00+02:00,36.43
2026-05-31 11:00:00+02:00,36.43
2026-05-31 11:00:00+02:00,36.43
2026-05-31 12:00:00+02:00,37.13
2026-05-31 12:00:00+02:00,37.13
2026-05-31 12:00:00+02:00,37.13
2026-05-31 12:00:00+02:00,37.13
2026-05-31 12:00:00+02:00,37.13
2026-05-31 13:00:00+02:00,35.85
2026-05-31 13:00:00+02:00,35.85
2026-05-31 13:00:00+02:00,35.85
2026-05-31 13:00:00+02:00,35.85
2026-05-31 13:00:00+02:00,35.85
2026-05-31 14:00:00+02:00,40.1
2026-05-31 14:00:00+02:00,40.1
2026-05-31 14:00:00+02:00,40.1
2026-05-31 14:00:00+02:00,40.1
2026-05-31 14:00:00+02:00,40.1
2026-05-31 15:00:00+02:00,41.09
2026-05-31 15:00:00+02:00,41.09
2026-05-31 15:00:00+02:00,41.09
2026-05-31 15:00:00+02:00,41.09
2026-05-31 15:00:00+02:00,41.09
2026-05-31 16:00:00+02:00,41.78
2026-05-31 16:00:00+02:00,41.78
2026-05-31 16:00:00+02:00,41.78
2026-05-31 16:00:00+02:00,41.78
2026-05-31 16:00:00+02:00,41.78
2026-05-31 17:00:00+02:00,42.59
2026-05-31 17:00:00+02:00,42.59
2026-05-31 17:00:00+02:00,42.59
2026-05-31 17:00:00+02:00,42.59
2026-05-31 17:00:00+02:00,42.59
2026-05-31 18:00:00+02:00,41.23
2026-05-31 18:00:00+02:00,41.23
2026-05-31 18:00:00+02:00,41.23
2026-05-31 18:00:00+02:00,41.23
2026-05-31 18:00:00+02:00,41.23
2026-05-31 19:00:00+02:00,72.19
2026-05-31 19:00:00+02:00,72.19
2026-05-31 19:00:00+02:00,72.19
2026-05-31 19:00:00+02:00,72.19
2026-05-31 19:00:00+02:00,72.19
2026-05-31 20:00:00+02:00,113.6
